date,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2014-11-17,63,48.9,37.5,43.2,46.8,33.1,39.95,0.976,0.976,0.0,23.0,10.3,True,False,True
2014-11-18,3,42.2,26.5,34.35,35.7,13.4,24.55,0.0,0.0,0.0,0.0,17.3,False,False,False
2014-11-19,3,31.5,22.5,27.0,21.9,10.8,16.35,0.0,0.0,0.0,0.0,15.2,False,False,False
2014-11-20,2,44.1,29.0,36.55,35.0,20.1,27.55,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-11-21,3,36.1,24.9,30.5,23.4,16.9,20.15,0.0,0.0,0.0,0.0,16.0,False,False,False
2014-11-22,3,39.9,23.7,31.799999999999997,30.3,16.0,23.15,0.0,0.0,0.0,0.0,11.4,False,False,False
2014-11-23,3,53.0,36.5,44.75,47.8,27.0,37.4,0.0,0.0,0.0,0.0,10.7,False,False,False
2014-11-24,63,67.0,43.9,55.45,66.0,39.5,52.75,0.453,0.453,0.0,10.0,20.5,True,False,True
2014-11-25,3,61.2,43.1,52.150000000000006,60.3,37.6,48.95,0.0,0.0,0.0,0.0,14.3,False,False,False
2014-11-26,75,44.3,34.2,39.25,38.6,24.7,31.65,0.969,0.591,2.646,17.0,14.3,True,True,True
2014-11-27,71,37.7,31.9,34.8,31.1,23.7,27.4,0.02,0.008,0.138,2.0,12.1,True,True,True
2014-11-28,3,35.4,22.7,29.049999999999997,24.6,14.0,19.3,0.0,0.0,0.0,0.0,13.3,False,False,False
2014-11-29,3,35.1,25.1,30.1,27.8,17.4,22.6,0.0,0.0,0.0,0.0,5.2,False,False,False
2014-11-30,3,50.5,29.9,40.2,45.6,23.0,34.3,0.0,0.0,0.0,0.0,8.8,False,False,False
2014-12-01,53,62.7,39.7,51.2,62.0,32.6,47.3,0.118,0.118,0.0,6.0,11.0,True,False,True
2014-12-02,71,43.9,34.8,39.349999999999994,38.0,25.5,31.75,0.118,0.114,0.028,5.0,11.7,True,True,True
2014-12-03,61,46.3,38.0,42.15,42.6,29.8,36.2,0.157,0.157,0.0,5.0,11.3,True,False,True
2014-12-04,3,43.5,29.6,36.55,35.9,22.3,29.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-12-05,61,46.6,30.8,38.7,44.2,22.8,33.5,0.154,0.154,0.0,6.0,9.9,True,False,True
2014-12-06,61,48.1,38.7,43.400000000000006,46.4,29.8,38.1,0.795,0.795,0.0,22.0,14.2,True,False,True
2014-12-07,61,40.0,28.2,34.1,28.6,17.5,23.05,0.177,0.177,0.0,5.0,16.8,True,False,True
2014-12-08,3,35.3,25.9,30.599999999999998,26.6,15.1,20.85,0.0,0.0,0.0,0.0,11.6,False,False,False
2014-12-09,63,40.4,36.3,38.349999999999994,30.8,27.6,29.200000000000003,1.972,1.972,0.0,18.0,19.5,True,False,True
2014-12-10,73,39.0,32.4,35.7,31.8,22.5,27.15,0.067,0.016,0.441,9.0,13.2,True,True,True
2014-12-11,71,35.7,29.0,32.35,27.1,20.4,23.75,0.047,0.0,0.386,7.0,14.6,False,True,True
2014-12-12,3,36.5,26.0,31.25,27.2,17.8,22.5,0.0,0.0,0.0,0.0,10.3,False,False,False
2014-12-13,3,40.7,29.2,34.95,32.1,21.1,26.6,0.0,0.0,0.0,0.0,10.5,False,False,False
2014-12-14,3,44.0,31.1,37.55,37.1,24.5,30.8,0.0,0.0,0.0,0.0,9.1,False,False,False
2014-12-15,1,45.0,28.9,36.95,40.5,22.4,31.45,0.0,0.0,0.0,0.0,6.0,False,False,False
2014-12-16,53,47.6,32.8,40.2,43.6,28.3,35.95,0.118,0.118,0.0,6.0,5.5,True,False,True
2014-12-17,51,50.6,40.5,45.55,44.3,31.9,38.099999999999994,0.02,0.02,0.0,3.0,10.8,True,False,True
2014-12-18,3,41.9,32.8,37.349999999999994,31.8,24.1,27.950000000000003,0.0,0.0,0.0,0.0,14.2,False,False,False
2014-12-19,3,37.1,28.6,32.85,27.5,21.2,24.35,0.0,0.0,0.0,0.0,10.6,False,False,False
2014-12-20,3,35.7,25.5,30.6,29.5,18.4,23.95,0.0,0.0,0.0,0.0,5.9,False,False,False
2014-12-21,3,37.7,28.0,32.85,30.8,21.4,26.1,0.0,0.0,0.0,0.0,5.0,False,False,False
2014-12-22,51,44.3,32.9,38.599999999999994,39.1,26.5,32.8,0.012,0.012,0.0,2.0,8.0,True,False,True
2014-12-23,53,47.1,43.3,45.2,41.7,37.9,39.8,0.087,0.087,0.0,5.0,10.7,True,False,True
2014-12-24,61,57.8,43.6,50.7,56.7,39.5,48.1,0.575,0.575,0.0,16.0,9.5,True,False,True
2014-12-25,55,59.6,40.9,50.25,57.1,33.4,45.25,0.134,0.134,0.0,4.0,14.8,True,False,True
2014-12-26,2,47.8,34.1,40.95,42.0,26.9,34.45,0.0,0.0,0.0,0.0,7.8,False,False,False
2014-12-27,3,51.7,33.3,42.5,47.4,27.5,37.45,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-12-28,51,52.1,38.8,45.45,48.7,32.8,40.75,0.016,0.016,0.0,2.0,7.4,True,False,True
2014-12-29,3,42.1,29.9,36.0,34.7,23.2,28.950000000000003,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-12-30,3,34.5,25.0,29.75,25.7,17.1,21.4,0.0,0.0,0.0,0.0,8.7,False,False,False
2014-12-31,3,31.9,22.9,27.4,22.1,15.1,18.6,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-01,1,36.3,24.0,30.15,25.0,14.1,19.55,0.0,0.0,0.0,0.0,13.2,False,False,False
2015-01-02,3,41.5,27.7,34.6,32.1,20.6,26.35,0.0,0.0,0.0,0.0,12.4,False,False,False
2015-01-03,75,44.2,26.1,35.150000000000006,39.2,19.3,29.25,0.65,0.476,1.213,10.0,9.8,True,True,True
2015-01-04,61,56.0,43.9,49.95,53.0,39.8,46.4,0.283,0.283,0.0,13.0,13.9,True,False,True
2015-01-05,3,44.8,24.8,34.8,37.1,13.5,25.3,0.0,0.0,0.0,0.0,16.6,False,False,False
2015-01-06,73,24.1,19.9,22.0,15.4,9.3,12.350000000000001,0.047,0.0,0.413,6.0,10.6,False,True,True
2015-01-07,3,24.4,9.5,16.95,12.5,-4.1,4.2,0.0,0.0,0.0,0.0,18.3,False,False,False
2015-01-08,3,21.0,7.9,14.45,10.0,-5.5,2.25,0.0,0.0,0.0,0.0,16.1,False,False,False
2015-01-09,73,32.9,16.5,24.7,20.3,6.2,13.25,0.035,0.0,0.248,4.0,15.4,False,True,True
2015-01-10,0,22.7,14.3,18.5,11.7,3.7,7.699999999999999,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-11,3,35.3,15.7,25.5,25.6,6.6,16.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-01-12,61,36.2,29.4,32.8,31.1,22.1,26.6,0.488,0.488,0.0,14.0,7.8,True,False,True
2015-01-13,71,34.5,17.3,25.9,28.4,8.0,18.2,0.043,0.031,0.083,3.0,12.3,True,True,True
2015-01-14,3,31.7,16.8,24.25,23.8,6.7,15.25,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-01-15,2,34.1,22.5,28.3,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.1,False,False,False
2015-01-16,3,40.5,20.8,30.65,29.1,9.2,19.15,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-01-17,3,28.4,16.5,22.45,19.3,7.1,13.2,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-18,63,43.4,25.8,34.6,39.4,17.8,28.6,1.343,1.343,0.0,14.0,7.0,True,False,True
2015-01-19,3,41.3,28.7,35.0,30.7,20.0,25.35,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-01-20,3,41.0,27.0,34.0,33.1,19.5,26.3,0.0,0.0,0.0,0.0,7.4,False,False,False
2015-01-21,71,34.1,21.7,27.9,26.7,13.5,20.1,0.004,0.0,0.11,1.0,5.1,False,True,True
2015-01-22,71,39.8,26.9,33.349999999999994,32.7,19.1,25.900000000000002,0.016,0.0,0.11,3.0,7.7,False,True,True
2015-01-23,3,38.2,23.6,30.900000000000002,29.9,16.0,22.95,0.0,0.0,0.0,0.0,7.5,False,False,False
2015-01-24,75,35.5,30.7,33.1,28.9,21.9,25.4,0.858,0.24,4.354,15.0,10.1,True,True,True
2015-01-25,3,38.4,24.6,31.5,29.6,17.0,23.3,0.0,0.0,0.0,0.0,11.0,False,False,False
2015-01-26,73,26.4,21.6,24.0,16.3,11.2,13.75,0.228,0.0,1.654,19.0,16.4,False,True,True
2015-01-27,75,25.8,18.2,22.0,15.9,6.0,10.95,0.476,0.0,3.362,15.0,16.3,False,True,True
2015-01-28,3,26.4,10.1,18.25,17.4,0.2,8.799999999999999,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-01-29,71,30.5,3.4,16.95,24.3,-6.2,9.05,0.016,0.0,0.138,2.0,7.3,False,True,True
2015-01-30,73,34.7,15.2,24.950000000000003,25.8,2.0,13.9,0.098,0.0,0.744,10.0,16.2,False,True,True
2015-01-31,0,21.3,6.2,13.75,10.2,-6.5,1.8499999999999996,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-02-01,73,32.9,5.7,19.3,26.3,-3.7,11.3,0.012,0.0,0.138,1.0,6.9,False,True,True
2015-02-02,75,36.2,16.1,26.150000000000002,28.4,4.1,16.25,1.059,0.598,3.252,20.0,14.3,True,True,True
2015-02-03,3,21.8,3.8,12.8,12.4,-4.8,3.8000000000000003,0.0,0.0,0.0,0.0,13.6,False,False,False
2015-02-04,3,36.8,8.0,22.4,29.9,-1.7,14.1,0.0,0.0,0.0,0.0,7.2,False,False,False
2015-02-05,73,32.6,9.1,20.85,26.3,-1.8,12.25,0.035,0.0,0.276,4.0,15.5,False,True,True
2015-02-06,71,22.5,-3.0,9.75,12.8,-12.3,0.25,0.0,0.0,0.028,0.0,11.1,False,True,False
2015-02-07,71,32.8,7.4,20.099999999999998,26.4,-1.5,12.45,0.0,0.0,0.055,0.0,7.2,False,True,False
2015-02-08,51,38.2,27.2,32.7,32.0,20.5,26.25,0.004,0.004,0.0,1.0,8.4,True,False,True
2015-02-09,73,31.9,24.1,28.0,24.0,14.1,19.05,0.154,0.087,0.551,15.0,11.8,True,True,True
2015-02-10,71,34.4,22.5,28.45,26.1,12.1,19.1,0.012,0.0,0.138,2.0,11.6,False,True,True
2015-02-11,3,28.8,17.4,23.1,21.6,7.3,14.450000000000001,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-02-12,71,36.6,18.4,27.5,29.8,6.2,18.0,0.016,0.012,0.028,2.0,14.6,True,True,True
2015-02-13,1,17.3,3.5,10.4,7.2,-8.1,-0.44999999999999973,0.0,0.0,0.0,0.0,15.7,False,False,False
2015-02-14,73,30.7,7.0,18.85,22.1,-2.8,9.65,0.039,0.0,0.303,5.0,8.5,False,True,True
2015-02-15,73,21.8,1.0,11.4,12.6,-12.2,0.20000000000000018,0.055,0.0,0.469,6.0,20.7,False,True,True
2015-02-16,3,17.7,-2.3,7.699999999999999,8.1,-14.3,-3.1000000000000005,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-02-17,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-18,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-19,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-20,0,15.8,-3.3,6.25,5.4,-15.2,-4.8999999999999995,0.0,0.0,0.0,0.0,15.0,False,False,False
2015-02-21,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-22,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-23,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-24,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-25,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-26,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-27,3,26.7,7.7,17.2,18.1,-1.0,8.55,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-02-28,1,25.0,0.1,12.55,17.8,-9.3,4.25,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-03-01,75,28.9,14.7,21.799999999999997,20.6,6.2,13.4,0.461,0.012,3.169,11.0,6.7,True,True,True
2015-03-02,71,35.3,20.7,28.0,24.3,11.9,18.1,0.012,0.008,0.028,1.0,15.4,True,True,True
2015-03-03,73,34.6,10.8,22.700000000000003,26.5,1.6,14.05,0.417,0.252,1.157,9.0,9.7,True,True,True
2015-03-04,55,40.1,36.0,38.05,35.0,27.0,31.0,0.193,0.193,0.0,13.0,12.8,True,False,True
2015-03-05,75,35.8,20.0,27.9,29.6,10.1,19.85,0.74,0.209,3.748,23.0,9.7,True,True,True
2015-03-06,71,21.1,4.4,12.75,15.9,-4.7,5.6,0.0,0.0,0.028,0.0,10.8,False,True,False
2015-03-07,3,33.9,1.4,17.65,26.0,-8.2,8.9,0.0,0.0,0.0,0.0,9.8,False,False,False
2015-03-08,3,42.8,20.9,31.849999999999998,34.9,13.4,24.15,0.0,0.0,0.0,0.0,12.7,False,False,False
2015-03-09,51,45.2,22.5,33.85,40.3,14.2,27.25,0.004,0.004,0.0,1.0,7.3,True,False,True
2015-03-10,61,43.4,29.6,36.5,38.6,23.7,31.15,0.248,0.248,0.0,7.0,5.8,True,False,True
2015-03-11,55,52.0,33.4,42.7,46.5,25.7,36.1,0.134,0.134,0.0,5.0,9.1,True,False,True
2015-03-12,0,42.0,25.4,33.7,32.5,17.3,24.9,0.0,0.0,0.0,0.0,14.6,False,False,False
2015-03-13,3,38.6,22.7,30.65,32.0,14.6,23.3,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-03-14,61,43.4,33.5,38.45,40.1,26.1,33.1,0.807,0.807,0.0,20.0,6.7,True,False,True
2015-03-15,3,43.4,33.5,38.45,34.4,24.1,29.25,0.0,0.0,0.0,0.0,19.2,False,False,False
2015-03-16,3,46.7,25.7,36.2,42.5,18.4,30.45,0.0,0.0,0.0,0.0,10.2,False,False,False
2015-03-17,51,53.7,29.6,41.650000000000006,45.9,18.5,32.2,0.031,0.031,0.0,3.0,19.6,True,False,True
2015-03-18,3,37.2,24.1,30.650000000000002,24.6,16.0,20.3,0.0,0.0,0.0,0.0,18.8,False,False,False
2015-03-19,3,39.8,20.9,30.349999999999998,30.9,11.7,21.299999999999997,0.0,0.0,0.0,0.0,10.3,False,False,False
2015-03-20,75,35.6,25.6,30.6,28.3,18.2,23.25,0.433,0.0,3.059,13.0,9.1,False,True,True
2015-03-21,71,46.9,28.7,37.8,40.9,21.6,31.25,0.004,0.0,0.165,1.0,7.9,False,True,True
2015-03-22,2,39.5,23.4,31.45,32.6,13.9,23.25,0.0,0.0,0.0,0.0,14.0,False,False,False
2015-03-23,3,36.3,17.0,26.65,27.4,7.0,17.2,0.0,0.0,0.0,0.0,11.6,False,False,False
2015-03-24,3,41.5,24.5,33.0,35.1,16.4,25.75,0.0,0.0,0.0,0.0,5.1,False,False,False
2015-03-25,71,44.2,27.2,35.7,38.5,20.8,29.65,0.079,0.075,0.028,3.0,10.6,True,True,True
2015-03-26,63,58.8,35.3,47.05,57.4,30.3,43.85,0.311,0.311,0.0,9.0,12.7,True,False,True
2015-03-27,55,47.1,34.4,40.75,42.7,27.0,34.85,0.256,0.256,0.0,10.0,10.1,True,False,True
2015-03-28,71,39.7,28.9,34.3,29.7,18.2,23.95,0.0,0.0,0.028,0.0,13.1,False,True,False
2015-03-29,3,43.4,26.1,34.75,36.6,15.5,26.05,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-03-30,71,51.7,30.6,41.150000000000006,43.5,21.4,32.45,0.004,0.0,0.055,1.0,14.2,False,True,True
2015-03-31,73,43.4,29.6,36.5,36.8,22.6,29.7,0.209,0.181,0.193,11.0,7.7,True,True,True
2015-04-01,3,50.4,29.8,40.1,42.5,20.8,31.65,0.0,0.0,0.0,0.0,11.0,False,False,False
2015-04-02,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-03,61,59.0,50.5,54.75,59.3,43.0,51.15,0.213,0.213,0.0,10.0,12.7,True,False,True
2015-04-04,55,57.9,38.0,47.95,53.9,31.4,42.65,0.075,0.075,0.0,4.0,20.1,True,False,True
2015-04-05,3,58.9,33.5,46.2,52.4,25.9,39.15,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-04-06,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-07,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-08,51,44.4,39.5,41.95,36.1,31.3,33.7,0.02,0.02,0.0,3.0,12.7,True,False,True
2015-04-09,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-10,51,57.1,38.9,48.0,55.7,32.1,43.900000000000006,0.028,0.028,0.0,4.0,10.1,True,False,True
2015-04-11,3,56.1,43.1,49.6,50.3,36.0,43.15,0.0,0.0,0.0,0.0,12.9,False,False,False
2015-04-12,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-13,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-14,51,61.8,51.1,56.45,58.7,47.0,52.85,0.039,0.039,0.0,4.0,11.1,True,False,True
2015-04-15,3,66.5,45.3,55.9,61.3,38.3,49.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-04-16,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-17,61,67.1,50.5,58.8,66.8,45.4,56.099999999999994,0.142,0.142,0.0,6.0,9.8,True,False,True
2015-04-18,3,74.3,46.3,60.3,73.7,42.7,58.2,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-04-19,3,56.0,44.5,50.25,53.4,37.8,45.599999999999994,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-04-20,63,59.6,44.6,52.1,60.4,37.4,48.9,1.055,1.055,0.0,14.0,17.5,True,False,True
2015-04-21,63,64.1,47.9,56.0,59.3,43.4,51.349999999999994,0.272,0.272,0.0,5.0,12.8,True,False,True
2015-04-22,61,65.9,41.7,53.800000000000004,60.3,36.9,48.599999999999994,0.157,0.157,0.0,4.0,14.8,True,False,True
2015-04-23,51,49.8,39.4,44.599999999999994,40.1,31.2,35.65,0.016,0.016,0.0,2.0,17.4,True,False,True
2015-04-24,3,48.1,35.0,41.55,36.8,25.0,30.9,0.0,0.0,0.0,0.0,15.4,False,False,False
2015-04-25,3,57.6,33.7,45.650000000000006,52.0,25.9,38.95,0.0,0.0,0.0,0.0,9.2,False,False,False
2015-04-26,3,56.9,39.5,48.2,52.6,33.2,42.900000000000006,0.0,0.0,0.0,0.0,8.7,False,False,False
2015-04-27,3,58.6,41.1,49.85,50.1,34.6,42.35,0.0,0.0,0.0,0.0,11.6,False,False,False
2015-04-28,3,65.4,46.6,56.0,60.2,38.8,49.5,0.0,0.0,0.0,0.0,11.8,False,False,False
2015-04-29,2,72.0,48.2,60.1,69.5,42.5,56.0,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-04-30,3,59.9,45.1,52.5,55.8,40.1,47.95,0.0,0.0,0.0,0.0,11.0,False,False,False
2015-05-01,3,56.3,45.8,51.05,52.8,41.7,47.25,0.0,0.0,0.0,0.0,6.5,False,False,False
2015-05-02,1,64.0,43.9,53.95,64.1,41.3,52.699999999999996,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-05-03,2,73.5,43.0,58.25,74.4,39.3,56.85,0.0,0.0,0.0,0.0,7.6,False,False,False
2015-05-04,1,79.1,48.4,63.75,78.0,45.3,61.65,0.0,0.0,0.0,0.0,10.7,False,False,False
2015-05-05,3,78.7,58.7,68.7,80.1,57.0,68.55,0.0,0.0,0.0,0.0,9.4,False,False,False
2015-05-06,3,67.2,55.1,61.150000000000006,65.5,54.3,59.9,0.0,0.0,0.0,0.0,8.0,False,False,False
2015-05-07,1,74.7,50.2,62.45,76.2,48.2,62.2,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-05-08,2,79.4,51.7,65.55000000000001,83.4,50.7,67.05000000000001,0.0,0.0,0.0,0.0,9.8,False,False,False
2015-05-09,3,65.4,53.2,59.300000000000004,66.3,50.9,58.599999999999994,0.0,0.0,0.0,0.0,6.5,False,False,False
2015-05-10,3,80.5,60.1,70.3,84.0,61.8,72.9,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-05-11,51,79.8,64.3,72.05,83.1,66.9,75.0,0.024,0.024,0.0,4.0,9.6,True,False,True
2015-05-12,3,84.8,64.5,74.65,84.4,63.3,73.85,0.0,0.0,0.0,0.0,15.2,False,False,False
2015-05-13,3,66.0,54.4,60.2,58.5,47.5,53.0,0.0,0.0,0.0,0.0,15.8,False,False,False
2015-05-14,2,69.3,48.8,59.05,66.9,42.5,54.7,0.0,0.0,0.0,0.0,10.3,False,False,False
2015-05-15,3,72.2,51.2,61.7,69.8,47.0,58.4,0.0,0.0,0.0,0.0,10.2,False,False,False
2015-05-16,61,77.9,55.2,66.55000000000001,79.8,52.2,66.0,0.248,0.248,0.0,8.0,7.7,True,False,True
2015-05-17,63,80.3,62.2,71.25,88.4,65.2,76.80000000000001,0.248,0.248,0.0,4.0,4.9,True,False,True
2015-05-18,3,67.7,57.5,62.6,70.9,56.2,63.550000000000004,0.0,0.0,0.0,0.0,10.1,False,False,False
2015-05-19,55,77.0,57.2,67.1,79.5,56.6,68.05,0.228,0.228,0.0,9.0,7.2,True,False,True
2015-05-20,3,66.8,53.3,60.05,65.1,47.5,56.3,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-05-21,3,58.9,48.8,53.849999999999994,54.4,44.4,49.4,0.0,0.0,0.0,0.0,7.2,False,False,False
2015-05-22,3,70.8,52.4,61.599999999999994,66.2,48.0,57.1,0.0,0.0,0.0,0.0,15.9,False,False,False
2015-05-23,2,66.5,48.4,57.45,61.9,40.7,51.3,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-05-24,3,77.4,49.8,63.6,75.1,44.1,59.599999999999994,0.0,0.0,0.0,0.0,8.7,False,False,False
2015-05-25,3,83.2,57.5,70.35,83.9,57.1,70.5,0.0,0.0,0.0,0.0,11.1,False,False,False
2015-05-26,3,86.0,63.2,74.6,90.6,61.8,76.19999999999999,0.0,0.0,0.0,0.0,10.5,False,False,False
2015-05-27,63,85.1,66.0,75.55,90.5,67.6,79.05,0.13,0.13,0.0,4.0,12.1,True,False,True
2015-05-28,63,86.0,65.7,75.85,92.6,69.2,80.9,0.15,0.15,0.0,4.0,9.2,True,False,True
2015-05-29,3,79.6,60.4,70.0,84.8,60.1,72.45,0.0,0.0,0.0,0.0,8.5,False,False,False
2015-05-30,3,83.2,62.5,72.85,87.8,63.9,75.85,0.0,0.0,0.0,0.0,11.9,False,False,False
2015-05-31,61,84.5,67.4,75.95,89.5,68.3,78.9,0.307,0.307,0.0,7.0,10.0,True,False,True
2015-06-01,63,70.7,54.8,62.75,73.5,51.5,62.5,0.996,0.996,0.0,24.0,12.1,True,False,True
2015-06-02,63,54.4,52.0,53.2,52.4,47.9,50.15,0.988,0.988,0.0,24.0,10.7,True,False,True
2015-06-03,51,65.9,52.8,59.35,67.5,50.2,58.85,0.02,0.02,0.0,2.0,7.0,True,False,True
2015-06-04,51,61.4,53.9,57.65,58.0,50.9,54.45,0.02,0.02,0.0,4.0,8.2,True,False,True
2015-06-05,51,63.3,54.2,58.75,64.9,51.5,58.2,0.012,0.012,0.0,1.0,6.9,True,False,True
2015-06-06,53,73.6,56.7,65.15,73.4,55.0,64.2,0.094,0.094,0.0,6.0,11.9,True,False,True
2015-06-07,3,70.6,50.9,60.75,72.1,48.4,60.25,0.0,0.0,0.0,0.0,11.5,False,False,False
2015-06-08,53,76.2,59.1,67.65,77.5,55.0,66.25,0.051,0.051,0.0,4.0,11.9,True,False,True
2015-06-09,53,79.4,64.9,72.15,83.1,66.3,74.69999999999999,0.102,0.102,0.0,8.0,11.4,True,False,True
2015-06-10,3,79.4,58.2,68.80000000000001,82.0,58.8,70.4,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-06-11,3,87.8,66.7,77.25,92.6,66.9,79.75,0.0,0.0,0.0,0.0,9.1,False,False,False
2015-06-12,3,84.0,67.5,75.75,92.9,71.3,82.1,0.0,0.0,0.0,0.0,9.5,False,False,False
2015-06-13,3,83.0,71.9,77.45,85.5,73.1,79.3,0.0,0.0,0.0,0.0,11.6,False,False,False
2015-06-14,53,83.4,65.0,74.2,90.5,67.8,79.15,0.02,0.02,0.0,1.0,10.5,True,False,True
2015-06-15,63,83.4,66.5,74.95,94.7,69.1,81.9,0.854,0.854,0.0,16.0,9.0,True,False,True
2015-06-16,63,79.4,65.0,72.2,87.9,67.4,77.65,0.35,0.35,0.0,6.0,9.2,True,False,True
2015-06-17,3,76.7,65.0,70.85,82.4,65.6,74.0,0.0,0.0,0.0,0.0,9.5,False,False,False
2015-06-18,3,69.2,63.8,66.5,69.3,63.7,66.5,0.0,0.0,0.0,0.0,7.6,False,False,False
2015-06-19,51,82.1,65.0,73.55,85.8,66.0,75.9,0.012,0.012,0.0,2.0,6.5,True,False,True
2015-06-20,53,69.5,64.7,67.1,73.1,64.0,68.55,0.035,0.035,0.0,3.0,9.2,True,False,True
2015-06-21,65,85.3,69.6,77.44999999999999,87.6,73.8,80.69999999999999,1.543,1.543,0.0,11.0,12.9,True,False,True
2015-06-22,3,84.2,67.7,75.95,86.4,69.6,78.0,0.0,0.0,0.0,0.0,10.8,False,False,False
2015-06-23,3,89.3,69.7,79.5,95.5,72.3,83.9,0.0,0.0,0.0,0.0,13.1,False,False,False
2015-06-24,3,81.3,65.0,73.15,84.4,65.0,74.7,0.0,0.0,0.0,0.0,10.3,False,False,False
2015-06-25,3,80.7,61.6,71.15,83.4,62.4,72.9,0.0,0.0,0.0,0.0,7.0,False,False,False
2015-06-26,51,76.6,67.6,72.1,79.2,70.5,74.85,0.004,0.004,0.0,1.0,7.7,True,False,True
2015-06-27,65,69.4,62.4,65.9,69.6,59.6,64.6,1.378,1.378,0.0,11.0,15.0,True,False,True
2015-06-28,65,72.0,63.3,67.65,76.4,62.2,69.30000000000001,1.311,1.311,0.0,11.0,12.8,True,False,True
2015-06-29,3,73.5,61.0,67.25,74.1,59.7,66.9,0.0,0.0,0.0,0.0,11.6,False,False,False
2015-06-30,51,78.6,61.8,70.19999999999999,81.9,62.9,72.4,0.012,0.012,0.0,1.0,12.1,True,False,True
2015-07-01,61,80.8,68.4,74.6,84.1,71.5,77.8,0.441,0.441,0.0,11.0,12.5,True,False,True
2015-07-02,3,76.4,63.3,69.85,81.3,65.4,73.35,0.0,0.0,0.0,0.0,5.0,False,False,False
2015-07-03,3,79.2,63.5,71.35,82.5,62.8,72.65,0.0,0.0,0.0,0.0,8.5,False,False,False
